Kids_First_Biospecimen_ID,HAVCR2,LAG3,PDCD1,CD274,CTLA4,TIGIT,IDO1,SIGLEC15,ecotype
BS_K2PCC777,5.352264173258321,1.3448284969974411,0.16349873228287956,1.6870606883398924,1.1763227726404628,1.6415460290875237,0.7739963251111731,0.0,Inflamed
BS_K74N1BXQ,4.854494418154875,1.1505596765753812,0.02856915219677092,1.070389327891398,0.21412480535284734,0.12432813500220177,0.0,0.0,Intermediate
BS_K81PZXP2,4.37016428054021,0.3895668117627256,0.014355292977070054,1.3219280948873624,0.43295940727610627,0.08406426478847455,0.2630344058337938,0.0,Inflamed
BS_K88T8SW7,4.3175935046234715,4.3603642765434705,2.400537929583729,2.931683057059806,3.82273014794452,5.4121040446775694,2.9891390073682333,3.3854310371935203,Inflamed
BS_KABQQA0T,4.093391153253013,1.0496307677246008,0.04264433740849372,1.0840642647884746,0.29865831556451516,0.18903382439001715,0.02856915219677092,0.0,Immune-desert
BS_KBEX4RT2,2.992768430768924,0.34482849699744117,0.0,1.2570106182060237,0.18903382439001715,0.17632277264046287,0.4222330006830478,0.08406426478847455,Intermediate
BS_KFD5128N,3.8953026213333066,0.903038270112912,0.070389327891398,0.963474123974886,0.8399595874895318,0.7311832415722002,0.28688114778816154,0.0,Intermediate
BS_KKDTW11T,1.6690267655096307,3.1473066987802936,2.625270489374693,0.5260688116675876,0.879705766282288,1.1043366598147355,1.7782085763980877,1.6959938131099002,Intermediate
BS_KP735TJ6,1.292781749227846,0.15055967657538138,0.014355292977070054,0.48542682717024166,0.0,0.0,0.02856915219677092,0.014355292977070054,Immune-desert
BS_KQ6ZW085,2.713695814843359,0.13750352374993502,0.15055967657538138,0.5753123306874368,0.08406426478847455,0.04264433740849372,0.014355292977070054,0.014355292977070054,Intermediate
BS_KRS4EV4X,1.7782085763980877,0.6135316529179271,0.0,0.12432813500220177,0.37851162325372983,0.070389327891398,0.070389327891398,0.0,Intermediate
