gene	log2FC	pvalue	q_BH
PLPBP	0.1922306155413045	0.4681932635727041	0.6625491287141084
ZC3H8	-0.007080158065970732	0.4681932635727041	0.6625491287141084
APOO	0.2492204761166068	0.4681932635727041	0.6625491287141084
MUTYH	0.19365863895798352	0.4681932635727041	0.6625491287141084
EXOC6	0.2378392147531927	0.4681932635727041	0.6625491287141084
TEX2	0.15845328204007547	0.4681932635727041	0.6625491287141084
POP7	0.12515617747613028	0.4681932635727041	0.6625491287141084
FXR1	0.22569576426302795	0.4681932635727041	0.6625491287141084
UPK3BL2	-0.09250736218112232	0.4681932635727041	0.6625491287141084
GYS1	0.14859339308891517	0.4681932635727041	0.6625491287141084
ENSG00000280028	-0.11140435123948916	0.4681932635727041	0.6625491287141084
CSRP1	0.24706363639725382	0.4681932635727041	0.6625491287141084
SP2	0.18947348430470878	0.4681932635727041	0.6625491287141084
MARCHF5	0.20897274668458454	0.4681932635727041	0.6625491287141084
ENSG00000275601	0.11679005078724314	0.4681932635727041	0.6625491287141084
MT3	-0.44262120157227436	0.4681932635727041	0.6625491287141084
FAM86C2P	0.09491694517973781	0.472004344831219	0.6658729881945317
NEURL1	-0.43326052456801456	0.472004344831219	0.6658729881945317
UBXN2A	0.14819888729916242	0.472004344831219	0.6658729881945317
ENSG00000167807	0.04952273572828003	0.472004344831219	0.6658729881945317
WNK4	0.10888642517180691	0.472004344831219	0.6658729881945317
HIRIP3	0.15993313895008265	0.472004344831219	0.6658729881945317
PHC3	0.06147518416963971	0.472004344831219	0.6658729881945317
KRT19	0.7640484228769278	0.472004344831219	0.6658729881945317
DTX2P1-UPK3BP1-PMS2P11	-0.07753307480151506	0.472004344831219	0.6658729881945317
LINC02185	0.1478875046277151	0.472004344831219	0.6658729881945317
TLL1	-0.05884148125909888	0.472004344831219	0.6658729881945317
RBBP4P1	-0.08100341071648581	0.472004344831219	0.6658729881945317
GRIN3A	-0.5566512574882618	0.472004344831219	0.6658729881945317
SMARCC1	0.24146462315009076	0.472004344831219	0.6658729881945317
RPL26P19	-0.0472170383476016	0.472004344831219	0.6658729881945317
BCLAF1	0.12014364470289696	0.472004344831219	0.6658729881945317
ZNF16	0.100962871728	0.472004344831219	0.6658729881945317
FAM181A	-0.16202976503997601	0.472004344831219	0.6658729881945317
TAF1A-AS1	0.1454968636358619	0.472004344831219	0.6658729881945317
PCDHB18P	0.05285796808197929	0.472004344831219	0.6658729881945317
IPO7	0.131188503590689	0.472004344831219	0.6658729881945317
TOM1	0.2291143758118186	0.472004344831219	0.6658729881945317
EPC2	0.21068581666818442	0.472004344831219	0.6658729881945317
LRRC34	0.12654574935051688	0.472004344831219	0.6658729881945317
CNNM4	0.1262705231900132	0.472004344831219	0.6658729881945317
ENSG00000234358	-0.050033894325264505	0.472004344831219	0.6658729881945317
HEIH	-0.023005880916594723	0.472004344831219	0.6658729881945317
TMEM44-AS1	0.15006719555815118	0.472004344831219	0.6658729881945317
LINC01006	-0.15324934249005562	0.472004344831219	0.6658729881945317
ZKSCAN5	0.1732477766026208	0.472004344831219	0.6658729881945317
AGMO	0.1199973254285393	0.472004344831219	0.6658729881945317
KHDC1L	-0.0920364945458842	0.472004344831219	0.6658729881945317
ENSG00000271949	-0.17153379578539932	0.472004344831219	0.6658729881945317
PMS2P3	-0.08904564036237783	0.472004344831219	0.6658729881945317
LTN1	0.20678377144817217	0.472004344831219	0.6658729881945317
ENSG00000268081	-0.07406815767345842	0.472004344831219	0.6658729881945317
ENSG00000272916	0.16066828446038273	0.472004344831219	0.6658729881945317
CXCL2	0.3499389776590671	0.472004344831219	0.6658729881945317
RASIP1	0.003826154475743193	0.472004344831219	0.6658729881945317
ZFP90	-0.029732426646905008	0.472004344831219	0.6658729881945317
MRPS31P5	-0.07219386060024924	0.472004344831219	0.6658729881945317
LINC00271	0.08116305266014545	0.472004344831219	0.6658729881945317
NR2F2	0.6201918245074522	0.472004344831219	0.6658729881945317
NCOA6	0.06304935936438394	0.4758324587721602	0.6685760171654469
SNAI1	0.10478515619403828	0.4758324587721602	0.6685760171654469
RBMX	0.1944265709661659	0.4758324587721602	0.6685760171654469
HELZ	0.10033164761949331	0.4758324587721602	0.6685760171654469
FAM120B	0.1941940176415078	0.4758324587721602	0.6685760171654469
THAP12	0.0705852337613142	0.4758324587721602	0.6685760171654469
SRARP	-0.08459329454843101	0.4758324587721602	0.6685760171654469
BBX	0.23549763121979383	0.4758324587721602	0.6685760171654469
ENSG00000234287	-0.22472645289846072	0.4758324587721602	0.6685760171654469
EFCAB14	0.18672419925504524	0.4758324587721602	0.6685760171654469
NTS	0.16104120048004933	0.4758324587721602	0.6685760171654469
HDGF	0.20073864068302338	0.4758324587721602	0.6685760171654469
EFR3A	0.24203290643099118	0.4758324587721602	0.6685760171654469
TMSB4XP6	-0.39197867142358	0.4758324587721602	0.6685760171654469
SENP2	-0.004538669033603782	0.4758324587721602	0.6685760171654469
GTF2IRD2	-0.15865832411144054	0.4758324587721602	0.6685760171654469
KIF4A	0.10951703517068512	0.4758324587721602	0.6685760171654469
RPL14P1	0.1260585370001055	0.4758324587721602	0.6685760171654469
RHOF	0.15772396307930103	0.4758324587721602	0.6685760171654469
LINC02482	-0.0012042007080279582	0.4758324587721602	0.6685760171654469
AMT	0.2531356039183672	0.4758324587721602	0.6685760171654469
ENSG00000165121	-0.0748780249532055	0.4758324587721602	0.6685760171654469
ENSG00000270154	-0.09346667478683812	0.4758324587721602	0.6685760171654469
TMEM150C	-0.10185612016156753	0.4758324587721602	0.6685760171654469
SNORA50C	-1.0447520706000724	0.4758324587721602	0.6685760171654469
NUMA1	0.14507297388469453	0.4758324587721602	0.6685760171654469
MSANTD2	0.13639040437064542	0.4758324587721602	0.6685760171654469
AGO3	0.13392184548236363	0.4758324587721602	0.6685760171654469
DNAJA2	0.200340236121602	0.4758324587721602	0.6685760171654469
PPM1B	0.2103389621193772	0.4758324587721602	0.6685760171654469
ABCC10	0.2281263928417876	0.4758324587721602	0.6685760171654469
ENSG00000234353	-0.0414885473138773	0.4758324587721602	0.6685760171654469
HNRNPH3	0.2862977584840509	0.4758324587721602	0.6685760171654469
CFAP20	0.2628329878688582	0.4758324587721602	0.6685760171654469
WASH4P	0.14895449739333455	0.4758324587721602	0.6685760171654469
ZSCAN31	-0.013626654536759597	0.4758324587721602	0.6685760171654469
CERK	0.0968674824801341	0.4758324587721602	0.6685760171654469
SNORA41	-0.0006118559785788236	0.4758324587721602	0.6685760171654469
DAPL1	0.6668823023899512	0.4758324587721602	0.6685760171654469
RNF182	-0.22456066716070922	0.4758324587721602	0.6685760171654469
GMDS-DT	-0.20548391044752634	0.4758324587721602	0.6685760171654469
DCAF6	0.14073901391630939	0.4758324587721602	0.6685760171654469
SLBP	0.2130377123761562	0.4758324587721602	0.6685760171654469
PCAT6	-0.06885917286594434	0.4758324587721602	0.6685760171654469
NCDN	-0.3273728207118989	0.4758324587721602	0.6685760171654469
SMYD2	0.23360487654470719	0.4758324587721602	0.6685760171654469
PDE4DIPP4	0.16350816872067936	0.4758324587721602	0.6685760171654469
CBLL1-AS1	0.06495312765215666	0.4758324587721602	0.6685760171654469
HERPUD2	0.14416079893580092	0.4758324587721602	0.6685760171654469
PRR14	0.23748182657330563	0.4758324587721602	0.6685760171654469
ENSG00000274021	0.041305480332652356	0.4758324587721602	0.6685760171654469
ZNF573	-0.024662766313689577	0.4758324587721602	0.6685760171654469
SNORA66	-0.7266221687155854	0.4758324587721602	0.6685760171654469
ZFAT	-0.03257783604140396	0.4758324587721602	0.6685760171654469
GMPR	-0.28666667362306475	0.4758324587721602	0.6685760171654469
OTUD6B-AS1	-0.16187008805115566	0.4758324587721602	0.6685760171654469
ENSG00000255980	0.05273512334136832	0.4796775337029193	0.6723382811336337
C3orf33	0.19399083872666245	0.4796775337029193	0.6723382811336337
ENSG00000271737	-0.07800606616581107	0.4796775337029193	0.6723382811336337
HIPK1	0.11089709146565863	0.4796775337029193	0.6723382811336337
SC5D	0.35762370860689163	0.4796775337029193	0.6723382811336337
HNRNPLP2	-0.07050419878560321	0.4796775337029193	0.6723382811336337
ENSG00000284649	0.32734485724952656	0.4796775337029193	0.6723382811336337
SCARNA3	-0.2603095979255863	0.4796775337029193	0.6723382811336337
PRR19	0.009819850237591687	0.4796775337029193	0.6723382811336337
DDHD2	0.023524661655081047	0.4796775337029193	0.6723382811336337
ENSG00000288953	-0.142561803751174	0.4796775337029193	0.6723382811336337
MAPK8IP1P2	0.047015765475921456	0.4796775337029193	0.6723382811336337
CCM2	0.10568580655286297	0.4796775337029193	0.6723382811336337
NPHP3-ACAD11	0.30866124441596887	0.4796775337029193	0.6723382811336337
ZNF180	0.07682609089073367	0.4796775337029193	0.6723382811336337
ENSG00000279453	-0.18291954618100537	0.4796775337029193	0.6723382811336337
ENSG00000268750	-0.09632983489572355	0.4796775337029193	0.6723382811336337
MET	0.3044672517288689	0.4796775337029193	0.6723382811336337
ENSG00000271860	-0.13804740867631404	0.4796775337029193	0.6723382811336337
SAFB2	-0.04994944650244815	0.4796775337029193	0.6723382811336337
MAGI1	-0.07255156256990736	0.4796775337029193	0.6723382811336337
GDPD5	0.2850299902632245	0.4796775337029193	0.6723382811336337
ENSG00000284661	0.13814397782061116	0.4796775337029193	0.6723382811336337
NCBP2	0.3046702128583867	0.4796775337029193	0.6723382811336337
RBBP9	0.17068040390568084	0.4796775337029193	0.6723382811336337
IFT46	0.31106122345061493	0.4796775337029193	0.6723382811336337
ADAMTS7P4	0.03405267846804516	0.4796775337029193	0.6723382811336337
DDR2	0.3484750533437264	0.4796775337029193	0.6723382811336337
DUOX1	-0.07247896223122408	0.4796775337029193	0.6723382811336337
TERC	-0.25631993603140013	0.4796775337029193	0.6723382811336337
ENSG00000250377	0.12159087293671011	0.4796775337029193	0.6723382811336337
CLCA4-AS1	0.08871983618061918	0.4796775337029193	0.6723382811336337
PDLIM1P4	0.06782214597460828	0.4796775337029193	0.6723382811336337
DIPK2B	0.2294157291950658	0.4796775337029193	0.6723382811336337
TBC1D14	0.14356794246001492	0.48353949630634396	0.6747086779145244
NDUFS5	0.42841000629417003	0.48353949630634396	0.6747086779145244
GCNT4	0.07712996382054377	0.48353949630634396	0.6747086779145244
KALRN	-0.050730852893250855	0.48353949630634396	0.6747086779145244
SNORD125	-0.22627833442400958	0.48353949630634396	0.6747086779145244
DNAJC9-AS1	0.2760627277894985	0.48353949630634396	0.6747086779145244
BLMH	0.2019069039528687	0.48353949630634396	0.6747086779145244
CUL9	0.02144595328584442	0.48353949630634396	0.6747086779145244
BOP1	-0.10799348224154581	0.48353949630634396	0.6747086779145244
DNMT3A	0.02934041778227403	0.48353949630634396	0.6747086779145244
ADD3	-0.15887914443104734	0.48353949630634396	0.6747086779145244
ENSG00000259275	-0.014344936990503099	0.48353949630634396	0.6747086779145244
CCDC12	0.250268995371	0.48353949630634396	0.6747086779145244
ZNF773	0.0880148430486809	0.48353949630634396	0.6747086779145244
ANKRD53	0.10946036358108435	0.48353949630634396	0.6747086779145244
UBL4A	0.17241419451335904	0.48353949630634396	0.6747086779145244
KIAA0825	0.11255915086428903	0.48353949630634396	0.6747086779145244
ENSG00000273297	0.09499224167963605	0.48353949630634396	0.6747086779145244
SCRIB	-0.00962219145716059	0.48353949630634396	0.6747086779145244
MRPS18A	0.21561193974029003	0.48353949630634396	0.6747086779145244
BMP6	-0.034304591458964695	0.48353949630634396	0.6747086779145244
RTL5	-0.06114319050778905	0.48353949630634396	0.6747086779145244
SNORA79B	-1.0900424248120846	0.48353949630634396	0.6747086779145244
STMN4	-0.3647272744378469	0.48353949630634396	0.6747086779145244
KIF13B	0.23154893872986326	0.48353949630634396	0.6747086779145244
NRCAM	0.1437180765732764	0.48353949630634396	0.6747086779145244
PTGES3	0.15032595199453702	0.48353949630634396	0.6747086779145244
MAP4K5	0.1832206988626548	0.48353949630634396	0.6747086779145244
VASH1-AS1	-0.12265733536316548	0.48353949630634396	0.6747086779145244
SNORA80A	-1.2413545741483487	0.48353949630634396	0.6747086779145244
HLA-K	-0.07792668611814024	0.48353949630634396	0.6747086779145244
ENSG00000226853	0.14913010704378427	0.48353949630634396	0.6747086779145244
HNRNPL	0.11274958312364092	0.48353949630634396	0.6747086779145244
ST6GALNAC3	0.25852973296929393	0.48353949630634396	0.6747086779145244
SMC3	0.16711851340997974	0.48353949630634396	0.6747086779145244
PROX1-AS1	-0.11485736810662772	0.48353949630634396	0.6747086779145244
RNVU1-31	-0.4484838484404654	0.48353949630634396	0.6747086779145244
RANGAP1	-0.1407462782369855	0.48353949630634396	0.6747086779145244
GPC6	-0.14451519975974403	0.48353949630634396	0.6747086779145244
STK11IP	0.24951794751351475	0.48353949630634396	0.6747086779145244
PLEKHJ1	-0.11162145793865941	0.48353949630634396	0.6747086779145244
UBQLN1	0.14385567985476744	0.48353949630634396	0.6747086779145244
ERMP1	0.16691086030239877	0.48353949630634396	0.6747086779145244
FARSB	0.18374028498619488	0.48353949630634396	0.6747086779145244
H4-16	-0.27128047361044816	0.48353949630634396	0.6747086779145244
POLR2A	0.26794151041446046	0.48353949630634396	0.6747086779145244
CCDC66	0.22625446320894493	0.48353949630634396	0.6747086779145244
NAPRT	0.16880563044503205	0.48353949630634396	0.6747086779145244
PRRG2	0.10940514350471797	0.48353949630634396	0.6747086779145244
UBE2G1	-0.008116619860196739	0.48353949630634396	0.6747086779145244
MOB4	0.26510709784778985	0.48353949630634396	0.6747086779145244
ARHGEF35	0.08746188522685727	0.48353949630634396	0.6747086779145244
CTCF	0.153769244261869	0.48353949630634396	0.6747086779145244
AURKAIP1	0.11935816233835084	0.48353949630634396	0.6747086779145244
CCDC157	0.10618233488794648	0.48353949630634396	0.6747086779145244
CCNY	0.14713503192847988	0.48353949630634396	0.6747086779145244
SLC9A7	-0.12632089501483668	0.48353949630634396	0.6747086779145244
SMIM27	0.31822935518796713	0.48353949630634396	0.6747086779145244
USP46-DT	0.04888264465033343	0.48353949630634396	0.6747086779145244
ENSG00000267059	-0.0788723363155186	0.48353949630634396	0.6747086779145244
CDKN2AIPNL	0.1613710569067699	0.48353949630634396	0.6747086779145244
SMC2	0.1910573654869998	0.48353949630634396	0.6747086779145244
PDE1A	-0.4530762534791384	0.48353949630634396	0.6747086779145244
ENSG00000266910	0.00023526870393886234	0.4874182716420473	0.6787183314623046
FRAS1	-0.07074146790195435	0.4874182716420473	0.6787183314623046
MRPL20-AS1	0.15064982208229782	0.4874182716420473	0.6787183314623046
PIP4P2	0.2332892588130524	0.4874182716420473	0.6787183314623046
ENSG00000279207	-0.15434785769013515	0.4874182716420473	0.6787183314623046
SOS2	0.23035041657304367	0.4874182716420473	0.6787183314623046
NFIA-AS2	0.1752921094219444	0.4874182716420473	0.6787183314623046
PCDHGB2	0.2110405186521156	0.4874182716420473	0.6787183314623046
RGPD5	-0.10178894424617857	0.4874182716420473	0.6787183314623046
ENSG00000271327	-0.10117918876262194	0.4874182716420473	0.6787183314623046
BAG4	0.012421075547179417	0.4874182716420473	0.6787183314623046
KCTD7	0.17680935667098963	0.4874182716420473	0.6787183314623046
RPL22P1	0.21438097883172436	0.4874182716420473	0.6787183314623046
HNRNPA0	0.08642774482034632	0.4874182716420473	0.6787183314623046
CENPT	0.21613226579948375	0.4874182716420473	0.6787183314623046
BPGM	0.3066521223258394	0.4874182716420473	0.6787183314623046
MKRN3	0.027387846042793873	0.4874182716420473	0.6787183314623046
ENSG00000218426	0.11728273035397896	0.4874182716420473	0.6787183314623046
NABP2	0.21357070106148024	0.4874182716420473	0.6787183314623046
HPX	0.06427279263815949	0.4874182716420473	0.6787183314623046
ENSG00000268049	-0.01947272868820571	0.4874182716420473	0.6787183314623046
ENSG00000232721	0.1342656648652647	0.4874182716420473	0.6787183314623046
AGAP6	0.06410912594090568	0.4874182716420473	0.6787183314623046
RMND5B	0.1304175186906149	0.4874182716420473	0.6787183314623046
ZNF875	0.16116301113603004	0.4874182716420473	0.6787183314623046
ZNF26	0.08018402094762722	0.4874182716420473	0.6787183314623046
EMC1-AS1	-0.017981691326857563	0.4874182716420473	0.6787183314623046
THAP2	0.1353122916631626	0.4874182716420473	0.6787183314623046
ENSG00000242588	-0.18689703661199397	0.4874182716420473	0.6787183314623046
STK32B	0.03438984257368105	0.4913137831479696	0.6821054444001979
LHX2	-0.4071552509248466	0.4913137831479696	0.6821054444001979
MLF1	0.26572783783314513	0.4913137831479696	0.6821054444001979
ENSG00000259244	-0.07375959080652483	0.4913137831479696	0.6821054444001979
CHRDL1	-0.24700547638275294	0.4913137831479696	0.6821054444001979
ENSG00000272779	-0.15967557481154993	0.4913137831479696	0.6821054444001979
ENSG00000286715	0.12776794344960163	0.4913137831479696	0.6821054444001979
BRINP1	-0.24375552214414986	0.4913137831479696	0.6821054444001979
TMEM202-AS1	-0.04186026354635719	0.4913137831479696	0.6821054444001979
RNU6-759P	-0.23970160200937335	0.4913137831479696	0.6821054444001979
GGA1	0.12993662204630985	0.4913137831479696	0.6821054444001979
ADO	0.09988574486046442	0.4913137831479696	0.6821054444001979
ZNF174	0.17473515116251814	0.4913137831479696	0.6821054444001979
CCNA1	0.2856849082397567	0.4913137831479696	0.6821054444001979
MIEN1	0.2629951779404802	0.4913137831479696	0.6821054444001979
HEATR5A	0.22754077890262936	0.4913137831479696	0.6821054444001979
VPS51	-0.06661861288128978	0.4913137831479696	0.6821054444001979
ENSG00000272112	0.08354169118336519	0.4913137831479696	0.6821054444001979
ZC2HC1C	0.18351463789623534	0.4913137831479696	0.6821054444001979
ARHGAP20	-0.030171964436359167	0.4913137831479696	0.6821054444001979
EIF5	0.07528842298853089	0.4913137831479696	0.6821054444001979
C10orf88	0.24922236218292104	0.4913137831479696	0.6821054444001979
MORF4L1P1	0.21806351844433225	0.4913137831479696	0.6821054444001979
ENSG00000289440	0.049844201614475	0.4913137831479696	0.6821054444001979
EPHX1	0.2195590526051996	0.4913137831479696	0.6821054444001979
LMO2	0.18437956563371038	0.4913137831479696	0.6821054444001979
