Kids_First_Biospecimen_ID	ecotype	set	dist_Lymph	dist_Mye	dist_Desert
BS_JGKZ54SA	Lymphocyte-inflamed	BRAF_ALT_LGG	3.255960729639469	5.32416535727104	10.365754932276605
BS_JH29M4KG	Lymphocyte-inflamed	BRAF_ALT_LGG	4.3288751233078315	5.57698135032878	10.17192281058439
BS_JKXA3FQC	Myeloid-dominant	BRAF_ALT_LGG	8.219041357617929	4.897065542760401	5.950501983555519
BS_JMHG7GCN	Myeloid-dominant	BRAF_ALT_LGG	6.202627104174149	5.124634426831755	8.50007789886263
BS_JVA2NQFF	Myeloid-dominant	BRAF_ALT_LGG	6.6654448636498715	4.891124887537038	7.679951566769613
BS_JWSR581E	Myeloid-dominant	BRAF_ALT_LGG	5.501307838027321	4.8997532365997944	8.798939593708845
BS_K57A4A9D	Myeloid-dominant	BRAF_ALT_LGG	8.440543504872464	6.442564577047768	7.970431733572846
BS_K5802F84	Immune-desert	BRAF_ALT_LGG	11.335594869716056	7.332093411076615	5.4182990921845064
BS_K7MVS0Z7	Myeloid-dominant	BRAF_ALT_LGG	7.538066728416186	5.1367172020887075	7.589813019278215
BS_K838XW6V	Lymphocyte-inflamed	BRAF_ALT_LGG	3.4157345303669464	5.170225126136808	10.057747689834196
BS_M4NVX721	Myeloid-dominant	BRAF_ALT_LGG	5.9088822143182975	5.126189879424371	8.40357169458228
BS_M4TTKPNR	Lymphocyte-inflamed	BRAF_ALT_LGG	3.856405122476919	6.562797836398524	11.445253645883334
BS_M8M56Z4Y	Myeloid-dominant	BRAF_ALT_LGG	6.79420674310249	6.309795417248121	9.474058162814842
BS_M8WP5T16	Lymphocyte-inflamed	BRAF_ALT_LGG	4.549636772025734	4.918311789334219	9.48446948301689
BS_MBSTWZA6	Myeloid-dominant	BRAF_ALT_LGG	5.386485420911191	4.719485217854847	8.487683382339572
BS_MF9X3PKH	Lymphocyte-inflamed	BRAF_ALT_LGG	4.277654157068059	5.82985507343641	10.506334853724203
BS_MH8RAG4A	Lymphocyte-inflamed	BRAF_ALT_LGG	8.932488382197791	11.300318521322817	14.962179873303425
BS_MX92FD6D	Myeloid-dominant	BRAF_ALT_LGG	4.832203234617301	4.786317386776749	8.791781604879432
BS_MY9D8XZ1	Myeloid-dominant	BRAF_ALT_LGG	5.123987451815624	4.709412270116499	8.797111247247482
BS_N1E0H8YQ	Myeloid-dominant	BRAF_ALT_LGG	4.685476292439581	4.552726186155799	9.130097392008
BS_N210XMKR	Myeloid-dominant	BRAF_ALT_LGG	7.923262604287692	5.648420969929255	7.4768791620931445
BS_N6NE6B3W	Immune-desert	BRAF_ALT_LGG	15.283398767752885	11.180556587119469	7.127410004909406
BS_N87X1T8T	Lymphocyte-inflamed	BRAF_ALT_LGG	4.386848184438938	7.048068403696777	11.85382929172662
BS_NB5XWMJT	Lymphocyte-inflamed	BRAF_ALT_LGG	3.7631165907138153	5.795296212973089	10.578703700734378
BS_NBZNAG7Q	Lymphocyte-inflamed	BRAF_ALT_LGG	3.794651396018636	7.0789719230981625	11.832216172638734
BS_NG9X6SJA	Lymphocyte-inflamed	BRAF_ALT_LGG	3.7646590315032236	5.078708864097585	9.810631354274854
BS_NKEAAFMW	Immune-desert	BRAF_ALT_LGG	20.328819014567767	16.741003617774364	13.72533040535992
BS_NPQJ20KX	Myeloid-dominant	BRAF_ALT_LGG	7.389170088679362	5.145601561111663	7.147232439947595
BS_NQB91P48	Myeloid-dominant	BRAF_ALT_LGG	5.99529830403102	4.861349147156579	8.351737971807362
BS_NRFQEQKP	Myeloid-dominant	BRAF_ALT_LGG	6.919058320892939	4.547850393574348	6.971447506537031
BS_NRPG5K4K	Myeloid-dominant	BRAF_ALT_LGG	4.9996766810802065	4.574611901338089	8.553394787996211
BS_NS7GSHB9	Myeloid-dominant	BRAF_ALT_LGG	6.103557857175535	4.694715668273772	8.191532236898988
BS_NT9NZYFD	Myeloid-dominant	BRAF_ALT_LGG	8.827119763791556	6.291733301887036	7.200254626943998
BS_NY5T05AK	Lymphocyte-inflamed	BRAF_ALT_LGG	3.9511851393301485	5.528348721989485	10.219719902668235
BS_P2Y2NANM	Lymphocyte-inflamed	BRAF_ALT_LGG	3.478555788752206	6.63658521918878	11.790878820466844
BS_PDVD0GCM	Myeloid-dominant	BRAF_ALT_LGG	5.662403288540611	4.846597344819256	8.431351249364026
BS_PEP9NZXN	Myeloid-dominant	BRAF_ALT_LGG	7.869504987927231	5.088960955661762	6.714676210768386
BS_PQ7CQFYR	Myeloid-dominant	BRAF_ALT_LGG	8.962682597440942	6.2215720856898615	6.664790753588151
BS_PRCG6W20	Lymphocyte-inflamed	BRAF_ALT_LGG	5.812398458153719	9.338395603480324	14.032235961325629
BS_Q2PBFNDF	Lymphocyte-inflamed	BRAF_ALT_LGG	4.2185481079805465	5.636138857793486	10.329507108168547
BS_Q3TBCK4V	Myeloid-dominant	BRAF_ALT_LGG	5.818874329030651	3.7436252689692426	7.3726035871423
BS_Q6VH5GJ8	Myeloid-dominant	BRAF_ALT_LGG	7.983728214702739	7.045354327362953	9.297332754042738
BS_Q79NP5YY	Lymphocyte-inflamed	BRAF_ALT_LGG	4.041830999383465	5.370745182226575	10.044565213346619
BS_QBMW69AM	Lymphocyte-inflamed	BRAF_ALT_LGG	7.176554261736798	7.230901777105784	10.463742169601773
BS_QH82PBMB	Myeloid-dominant	BRAF_ALT_LGG	6.439235890164973	4.349974661204338	7.606737269590864
BS_QTSXW7DA	Myeloid-dominant	BRAF_ALT_LGG	5.627236332882711	4.503409027539002	8.172560920071511
BS_QV51J756	Immune-desert	BRAF_ALT_LGG	10.061605776035503	6.4115209777969	5.9226973018276245
BS_R244Z0WX	Myeloid-dominant	BRAF_ALT_LGG	6.619989997720745	5.124882624237081	8.1464423900349
BS_R3AJB6VS	Lymphocyte-inflamed	BRAF_ALT_LGG	5.235101742538368	6.251663125232585	10.463999108100648
BS_R7V8BC98	Lymphocyte-inflamed	BRAF_ALT_LGG	4.116057944367995	4.874426387463834	9.611261271609402
BS_R9CKW9DY	Lymphocyte-inflamed	BRAF_ALT_LGG	4.188887380843094	7.837355280799287	12.752634953079085
BS_RAQFEB0S	Lymphocyte-inflamed	BRAF_ALT_LGG	3.5254452973619053	5.6278246720022205	10.292148608234772
BS_RARBBY7C	Lymphocyte-inflamed	BRAF_ALT_LGG	3.866958164551588	7.629327858743232	12.631563761802681
BS_RGSMX7QD	Myeloid-dominant	BRAF_ALT_LGG	7.661835191894602	4.935716978656664	6.748404680638217
BS_RMT7ABN6	Lymphocyte-inflamed	BRAF_ALT_LGG	4.0961068088404184	6.937040005419836	11.78983201067552
BS_RNANA568	Lymphocyte-inflamed	BRAF_ALT_LGG	3.586335001552401	5.009786674597344	9.911106457547117
BS_RPJ1EPHA	Lymphocyte-inflamed	BRAF_ALT_LGG	4.2690219810867385	5.5812639553909955	10.383060766523803
BS_RRAEQZ97	Myeloid-dominant	BRAF_ALT_LGG	6.481887601737393	5.49576639365967	9.149245609419193
BS_RVSEDNJ4	Myeloid-dominant	BRAF_ALT_LGG	8.900143163889236	5.604351491307664	6.329193873948788
BS_S1KK7XRH	Myeloid-dominant	BRAF_ALT_LGG	5.105361912951945	4.613533209785069	8.751062158207123
BS_S458NMKH	Myeloid-dominant	BRAF_ALT_LGG	5.897541858409295	4.057486944979714	7.582376076267271
BS_S50KQEXV	Myeloid-dominant	BRAF_ALT_LGG	6.4550854352432845	4.919675545279063	8.109218355136566
BS_SDA4RMMG	Myeloid-dominant	BRAF_ALT_LGG	13.063270796316473	10.407471419605042	10.433633771953644
BS_SDZY6RZ3	Myeloid-dominant	BRAF_ALT_LGG	5.55603283731568	4.239798469277474	8.082977304106784
BS_SFKZSJN1	Myeloid-dominant	BRAF_ALT_LGG	9.131770016519537	5.755659197905682	6.079530058970975
BS_SH2S6SFN	Lymphocyte-inflamed	BRAF_ALT_LGG	5.058921756488321	7.358697634475508	12.091948080575738
BS_SHMC4902	Myeloid-dominant	BRAF_ALT_LGG	6.664894104883965	4.68549587864395	7.75178972724007
BS_SJ0HXCD0	Lymphocyte-inflamed	BRAF_ALT_LGG	4.639569789520036	5.823717393249423	10.333660314858525
BS_SQX5E15Z	Lymphocyte-inflamed	BRAF_ALT_LGG	4.825942059853076	7.6284738775326355	12.338871068252427
BS_SW8C9Y5Y	Lymphocyte-inflamed	BRAF_ALT_LGG	15.919462854787053	17.181642341599392	19.851876207671346
BS_SXRS2P6T	Myeloid-dominant	BRAF_ALT_LGG	5.725009772230544	5.0788190484517886	8.80665205931096
BS_T0RKFEKR	Lymphocyte-inflamed	BRAF_ALT_LGG	3.915378686122566	6.4574139351809094	11.442242389391698
BS_T2QPMZCM	Immune-desert	BRAF_ALT_LGG	12.673129838314333	8.831973206439082	6.487264365551152
BS_T4JFN54G	Myeloid-dominant	BRAF_ALT_LGG	5.652318863178762	5.097925686129644	8.927717430448014
BS_T5P5ME9M	Lymphocyte-inflamed	BRAF_ALT_LGG	3.4841977562111754	5.759520787569735	10.711380855784373
BS_TDJXQBVY	Lymphocyte-inflamed	BRAF_ALT_LGG	3.7422941813895294	6.937056026137606	11.877167473865418
BS_TG93XC55	Immune-desert	BRAF_ALT_LGG	11.953038500327235	7.994034348369604	5.264216693315538
BS_TRZZRYKF	Myeloid-dominant	BRAF_ALT_LGG	5.056438334161276	4.763852937881602	8.772149589926256
BS_TV80600R	Myeloid-dominant	BRAF_ALT_LGG	4.905496710682267	4.053241994656159	8.094053293082245
BS_TWFDEMBZ	Myeloid-dominant	BRAF_ALT_LGG	5.1885961955781585	4.697095788074676	8.720615438249293
BS_V2G1YE8R	Lymphocyte-inflamed	BRAF_ALT_LGG	3.714107424945079	5.689896665247449	10.506232976088146
BS_V33RCK1Y	Myeloid-dominant	BRAF_ALT_LGG	5.904052699046603	4.222591966861966	7.596689349196229
BS_V3REENH9	Lymphocyte-inflamed	BRAF_ALT_LGG	4.549469303894114	5.694284194522983	10.191233297177863
BS_V72GX2AZ	Myeloid-dominant	BRAF_ALT_LGG	5.89562820931518	5.04367530246242	8.63753633999735
BS_V7BZ049H	Lymphocyte-inflamed	BRAF_ALT_LGG	3.8941838421775032	6.584442728822373	11.529222679916717
BS_V89HGTET	Lymphocyte-inflamed	BRAF_ALT_LGG	4.988413101724355	6.061180731373087	10.386479773102987
BS_VARR255N	Lymphocyte-inflamed	BRAF_ALT_LGG	5.611176335549275	7.347568917835793	11.433611647237736
BS_VMMJYN8Z	Immune-desert	BRAF_ALT_LGG	9.562824492311893	6.013289230334845	5.620085713239617
BS_VTYNWK05	Lymphocyte-inflamed	BRAF_ALT_LGG	3.9060224354811073	7.378594895122149	12.355544916467135
BS_VZWXGYT2	Lymphocyte-inflamed	BRAF_ALT_LGG	8.015546062426255	9.759485829403102	13.621440286018913
BS_WRQHPSXQ	Immune-desert	BRAF_ALT_LGG	10.428135063351796	6.594791508379693	5.9387631150289035
BS_WVS02TZK	Myeloid-dominant	BRAF_ALT_LGG	7.907186160376798	4.955872339110337	6.578676278224989
BS_X16PENSA	Lymphocyte-inflamed	BRAF_ALT_LGG	4.844609060279455	5.947337563568789	10.359677624372301
BS_X2EDW2ZB	Myeloid-dominant	BRAF_ALT_LGG	6.718894094955741	5.912590047697143	8.501464647833386
BS_X5DFR216	Lymphocyte-inflamed	BRAF_ALT_LGG	3.077211297186512	5.7970515374237195	10.773119527071993
BS_X6GFVDVA	Lymphocyte-inflamed	BRAF_ALT_LGG	3.6203067424971924	5.842384737765164	10.79513433576507
BS_X91K8KMG	Lymphocyte-inflamed	BRAF_ALT_LGG	5.920662676996282	8.030849971963624	12.433611482806091
BS_XGSA3GQE	Myeloid-dominant	BRAF_ALT_LGG	6.294521881594562	4.507929697821427	7.610082830115841
BS_XKKB4MZV	Immune-desert	BRAF_ALT_LGG	9.744529554821908	6.15720513914419	5.911827711136698
BS_Y0PCBNJV	Myeloid-dominant	BRAF_ALT_LGG	7.103565208932827	4.502725295886117	6.616193766005021
BS_Y274AC0H	Lymphocyte-inflamed	BRAF_ALT_LGG	4.085032404202797	5.813340915265022	10.60333896257611
BS_Y7H24JZG	Lymphocyte-inflamed	BRAF_ALT_LGG	3.712214181776464	7.291652870294546	12.357875018259563
BS_Y7W8BR6B	Lymphocyte-inflamed	BRAF_ALT_LGG	4.434319241144267	5.508048747013654	9.874497485857733
BS_YASWHXJC	Lymphocyte-inflamed	BRAF_ALT_LGG	5.848792182046908	8.71090183594135	13.418504047305303
BS_YB2RXRHT	Myeloid-dominant	BRAF_ALT_LGG	6.621980185719153	5.073866845241328	7.770969093261214
BS_YCREDZTJ	Myeloid-dominant	BRAF_ALT_LGG	5.618522481706794	5.05588432343567	8.95629963603795
BS_YEQVW4ND	Myeloid-dominant	BRAF_ALT_LGG	6.495630278910974	5.091070531412899	8.00596340590479
BS_YMAJC22S	Immune-desert	BRAF_ALT_LGG	14.247082507259991	9.953073487424929	6.134386434725979
BS_YVEEXAAT	Lymphocyte-inflamed	BRAF_ALT_LGG	4.012346721847045	7.791370335308751	12.843130908542557
BS_YVMEEBKC	Myeloid-dominant	BRAF_ALT_LGG	5.871150244122481	4.804251179536335	8.492445401863506
BS_YWJKHMXV	Lymphocyte-inflamed	BRAF_ALT_LGG	4.336309880943416	5.8984236514577315	10.521232483895568
BS_YY5B2XDD	Lymphocyte-inflamed	BRAF_ALT_LGG	8.832905599822523	9.952687690884417	13.648845718650236
BS_YZ2Z1Q6Y	Myeloid-dominant	BRAF_ALT_LGG	8.89733557395995	6.360857709146311	7.368659672354496
BS_Z0AVVB1V	Myeloid-dominant	BRAF_ALT_LGG	6.02828539693302	5.997629352015397	9.990790814271795
BS_Z1A875MW	Myeloid-dominant	BRAF_ALT_LGG	6.480495759651903	4.504548646673377	7.290915045300132
BS_Z6BWR941	Myeloid-dominant	BRAF_ALT_LGG	8.48410330677469	5.240216346576416	6.167659553532867
BS_Z7Y2466H	Lymphocyte-inflamed	BRAF_ALT_LGG	4.992883674880605	5.563417075929046	9.909405265313117
BS_ZHHAM3AN	Lymphocyte-inflamed	BRAF_ALT_LGG	8.746357978226769	12.792178105921675	17.694442727882432
BS_ZHRGDRBW	Myeloid-dominant	BRAF_ALT_LGG	6.292506182262392	4.283121523876668	7.105693555970973
BS_ZJY7Y34M	Myeloid-dominant	BRAF_ALT_LGG	5.706316356201859	3.9549249501663652	7.343627393369782
BS_ZN2P8BKH	Lymphocyte-inflamed	BRAF_ALT_LGG	12.624545557928167	14.934353032856766	18.437916090633845
BS_ZTWGFWTX	Myeloid-dominant	BRAF_ALT_LGG	4.893836004423551	4.763403839724557	9.033602814440233
BS_ZV9Z3SY6	Myeloid-dominant	BRAF_ALT_LGG	5.414942661911639	5.056381538966947	9.139097989703723
BS_ZVX2GRD6	Myeloid-dominant	BRAF_ALT_LGG	7.2448555441240625	4.8594427352378124	7.485210728256397
BS_ZZMYDZJW	Lymphocyte-inflamed	BRAF_ALT_LGG	5.203148820582343	5.271530980775142	9.359463070915012
